Date,X,Y,EFamont,EFmédian,EFaval,TopRotor1,TopRotor2,EFstatorAM,EFstatorAV,TopStator,Uf,If,P,Q,Ua,ModInstDéplArbre,MinEFamont,MinEFmédian,MinEFaval,EFccAM,54*EFccMD,EFccAV,RUPTSIG,TEMPOS,ARRET,VIBccAM,VIBccAV,Xmoy,Ymoy,ModCCdéplArbre,ModMoyDéplArbre
mardi 21 décembre 2021 10:58:41,200,-251,6.3,6.68,5.75,0,-40,829,1240,2,0,1121,356,46,5134,32,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,221,-240,6.23,6.55,5.71,0,538,803,1240,2,0,1121,356,46,5134,33,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,155,-198,6,6.45,5.62,0,-40,804,1240,2,0,1121,356,46,5134,25,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,243,-173,5.7,6.38,5.45,0,-40,819,1240,2,0,1121,356,46,5134,30,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,239,-139,5.46,6.28,5.75,0,-40,827,1240,2,0,1121,356,46,5134,28,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,232,-119,5.44,6.24,5.73,0,-40,837,1240,7,0,1121,356,46,5134,26,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,246,-111,5.41,6.3,5.85,0,-40,825,1240,7,0,1121,356,46,5134,27,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,292,-111,5.25,6.16,5.88,0,-40,839,1240,7,0,1121,356,46,5134,31,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,319,-104,5.13,5.98,5.6,0,-40,829,1240,7,0,1121,356,46,5134,34,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,314,-101,4.96,5.81,5.62,0,-40,868,1153,7,0,1121,356,46,5134,33,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,326,-108,5.41,6.14,5.67,0,-40,795,1240,2,0,1121,356,46,5134,34,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,358,-99,5.81,6.28,5.38,0,-40,874,1240,2,0,1121,356,46,5134,37,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,384,-111,5.95,6.2,5.51,0,-40,833,1240,2,0,1121,356,46,5134,40,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,399,-115,5.77,5.99,5.28,0,-40,827,1240,2,0,1121,356,46,5134,42,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,393,-134,5.65,5.89,5.37,0,-40,841,1240,2,0,1121,356,46,5134,42,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,429,-141,5.77,6.23,5.45,0,-40,837,1240,2,0,1121,356,46,5134,45,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,424,-175,6.08,6.48,5.49,0,-40,848,1240,2,0,1121,356,46,5134,46,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,428,-199,6.27,6.63,5.88,0,-40,832,1240,2,0,1121,356,46,5134,47,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,430,-207,6.37,6.64,6.18,0,-40,845,1240,2,0,1121,356,46,5134,48,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,420,-230,6.21,6.64,6.07,0,-40,852,1240,2,0,1121,356,46,5134,48,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,392,-264,5.93,6.44,6.2,0,-40,833,1240,2,0,1122,356,46,5129,47,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,378,-273,5.84,6.5,6.2,0,-40,840,1240,2,0,1122,356,46,5129,47,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,360,-300,5.9,6.49,6.09,0,-40,836,1240,2,0,1122,356,46,5129,47,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,358,-311,5.86,6.67,6.21,0,-40,830,1240,2,0,1122,356,46,5129,47,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,332,-341,5.94,6.78,6.44,0,-40,832,1240,2,0,1122,356,46,5129,48,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,310,-338,6.1,7.1,6.46,0,-40,824,1240,2,0,1122,356,46,5129,46,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,290,-337,6.53,7.29,6.85,0,-40,820,1240,2,0,1122,356,46,5129,45,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,268,-330,7,7.25,6.84,0,-40,821,1240,2,0,1122,356,46,5129,43,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,237,-313,7.02,7.19,6.68,0,-40,806,1240,2,0,1122,356,46,5129,39,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,212,-302,6.7,7.02,6.59,0,-40,808,1240,2,0,1122,356,46,5129,37,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,207,-286,6.42,6.85,6.22,0,-40,812,1240,2,0,1122,356,46,5129,35,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,207,-259,6.34,6.72,6.18,520,-40,800,1240,2,0,1122,356,46,5129,33,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,209,-246,6.26,6.68,5.96,0,-40,802,1240,2,0,1122,356,46,5129,32,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,222,-227,6.24,6.6,5.56,0,550,779,1240,2,0,1122,356,46,5129,32,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,159,-189,5.99,6.48,5.67,0,-40,780,1240,2,0,1122,356,46,5129,25,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,233,-182,5.7,6.4,5.58,0,-40,794,1240,2,0,1122,356,46,5129,30,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,233,-157,5.47,6.28,5.59,0,-40,800,1240,2,0,1122,356,46,5129,28,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,239,-120,5.45,6.26,5.8,0,-40,809,1240,2,0,1122,356,46,5129,27,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,252,-100,5.42,6.29,5.77,0,-40,796,1240,2,0,1122,356,46,5129,27,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,287,-102,5.24,6.12,5.8,0,-40,812,1240,2,0,1122,356,46,5129,30,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,307,-105,5.11,5.93,5.66,0,-40,804,1240,2,0,1122,356,46,5129,32,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,311,-106,4.97,5.84,5.48,0,-40,840,1150,2,0,1122,356,46,5129,33,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,333,-103,5.45,6.14,5.63,0,-40,776,1240,2,0,1122,356,46,5129,35,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,364,-96,5.81,6.25,5.49,0,-40,843,1240,2,0,1122,356,46,5129,38,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:41,380,-112,5.94,6.15,5.36,0,-40,807,1240,2,0,1122,356,46,5129,40,496,587,525,203,145,166,0,6600,0,74,56,312,-210,23,38
mardi 21 décembre 2021 10:58:40,392,-114,5.77,6,5.36,0,-40,800,1240,2,0,1122,356,46,5126,41,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,391,-130,5.64,5.88,5.24,0,-40,813,1240,2,0,1122,356,46,5126,41,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,435,-138,5.79,6.22,5.36,0,-40,810,1240,2,0,1122,356,46,5126,46,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,433,-170,6.06,6.48,5.65,0,-40,820,1240,2,0,1122,356,46,5126,47,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,432,-193,6.26,6.66,5.78,0,-40,807,1240,2,0,1122,356,46,5126,47,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,422,-209,6.37,6.66,6.21,0,-40,818,1240,2,0,1122,356,46,5126,47,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,404,-234,6.22,6.68,6.21,0,-40,824,1240,2,0,1122,356,46,5126,47,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,388,-267,5.94,6.46,6.19,0,-40,806,1240,2,0,1122,356,46,5126,47,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,385,-273,5.84,6.55,6.22,0,-40,813,1240,2,0,1122,356,46,5126,47,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,371,-302,5.91,6.53,6.11,0,-40,814,1240,2,0,1122,356,46,5126,48,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,355,-306,5.87,6.67,6.19,0,-40,801,1240,2,0,1122,356,46,5126,47,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,322,-334,5.92,6.79,6.45,0,-40,805,1240,2,0,1122,356,46,5126,46,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,296,-340,6.11,7.13,6.46,0,-40,798,1240,2,0,1122,356,46,5126,45,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,288,-340,6.56,7.28,6.82,0,-40,794,1240,2,0,1122,356,46,5126,45,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,272,-336,6.97,7.21,6.85,0,-40,796,1240,2,0,1122,356,46,5126,43,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,244,-321,6.99,7.15,6.61,0,-40,782,1240,2,0,1122,356,46,5126,40,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,213,-300,6.7,7.01,6.55,0,-40,785,1240,2,0,1122,356,46,5126,37,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,204,-284,6.41,6.81,6.23,0,-40,786,1240,2,0,1122,356,46,5126,35,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,210,-256,6.33,6.68,6.09,512,-40,776,1240,2,0,1122,356,46,5126,33,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,208,-245,6.26,6.67,5.93,0,-40,776,1240,2,0,1122,356,46,5126,32,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,223,-228,6.24,6.61,5.57,0,551,753,1240,2,0,1122,356,46,5126,32,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,155,-190,6,6.47,5.67,0,-40,756,1240,2,0,1122,356,46,5126,24,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,229,-174,5.67,6.37,5.6,0,-40,768,1240,2,0,1122,356,46,5126,29,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,231,-155,5.45,6.29,5.59,0,-40,781,1240,2,0,1122,356,46,5126,28,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,239,-129,5.47,6.3,5.8,0,-40,782,1240,2,0,1122,356,46,5126,27,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,246,-105,5.42,6.3,5.81,0,-40,768,1240,44,0,1126,356,46,5119,27,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,282,-100,5.26,6.11,5.78,0,-40,784,1240,44,0,1126,356,46,5119,30,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,307,-94,5.11,5.96,5.66,0,-40,776,1240,44,0,1126,356,46,5119,32,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,310,-109,4.96,5.87,5.5,0,-40,808,1144,44,0,1126,356,46,5119,33,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,327,-113,5.45,6.15,5.6,0,-40,753,1240,44,0,1126,356,46,5119,35,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,356,-101,5.82,6.25,5.51,0,-40,809,1240,2,0,1126,356,46,5119,37,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,388,-112,5.94,6.15,5.34,0,-40,778,1240,2,0,1126,356,46,5119,40,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,402,-114,5.77,6,5.37,0,-40,773,1240,2,0,1126,356,46,5119,42,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,388,-125,5.65,5.88,5.25,0,-40,784,1240,2,0,1126,356,46,5119,41,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,421,-140,5.79,6.18,5.32,0,-40,783,1240,2,0,1126,356,46,5119,44,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,429,-180,6.04,6.46,5.64,0,-40,792,1240,2,0,1126,356,46,5119,47,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,431,-202,6.29,6.65,5.78,0,-40,781,1240,2,0,1126,356,46,5119,48,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,426,-208,6.39,6.63,6.19,0,-40,791,1240,2,0,1126,356,46,5119,47,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,410,-231,6.22,6.66,6.22,0,-40,797,1240,2,0,1126,356,46,5119,47,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,391,-272,5.94,6.47,6.17,0,-40,781,1240,2,0,1126,356,46,5119,48,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,380,-277,5.83,6.53,6.22,0,-40,787,1240,2,0,1126,356,46,5119,47,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,362,-298,5.9,6.54,6.17,0,-40,784,1240,2,0,1126,356,46,5119,47,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,356,-307,5.89,6.68,6.17,0,-40,774,1240,2,0,1126,356,46,5119,47,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,335,-338,5.91,6.82,6.5,0,-40,778,1240,2,0,1126,356,46,5119,48,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,307,-343,6.13,7.18,6.51,0,-40,771,1240,2,0,1126,356,46,5119,46,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,280,-342,6.58,7.33,6.84,0,-40,773,1240,2,0,1126,356,46,5119,44,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,261,-331,6.97,7.25,6.91,0,-40,767,1240,2,0,1126,356,46,5119,42,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,238,-318,6.98,7.18,6.64,0,-40,756,1240,2,0,1126,356,46,5119,40,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,220,-301,6.7,7.05,6.58,0,-40,759,1240,2,0,1126,356,46,5119,37,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:40,206,-293,6.4,6.84,6.24,0,-40,760,1240,2,0,1126,356,46,5119,36,499,585,528,203,144,162,0,6500,0,73,56,312,-210,22,38
mardi 21 décembre 2021 10:58:39,202,-268,6.32,6.68,6.07,504,-40,750,1240,2,0,1122,356,46,5119,34,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,196,-241,6.24,6.68,5.9,0,-40,748,1240,2,0,1122,356,46,5119,31,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,220,-226,6.25,6.6,5.57,0,515,728,1239,2,0,1122,356,46,5119,32,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,165,-196,6,6.43,5.62,0,-40,737,1240,2,0,1122,356,46,5119,26,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,239,-183,5.66,6.32,5.6,0,-40,743,1240,2,0,1122,356,46,5119,30,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,236,-151,5.45,6.28,5.56,0,-40,746,1240,2,0,1122,356,46,5119,28,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,236,-116,5.49,6.28,5.8,0,-40,754,1240,2,0,1122,356,46,5119,26,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,253,-98,5.42,6.27,5.83,0,-40,741,1240,2,0,1122,356,46,5119,27,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,288,-107,5.24,6.1,5.76,0,-40,756,1240,2,0,1122,356,46,5119,31,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,311,-107,5.09,5.95,5.67,0,-40,751,1240,2,0,1122,356,46,5119,33,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,310,-109,4.98,5.89,5.53,0,-40,779,1134,2,0,1122,356,46,5119,33,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,330,-105,5.45,6.14,5.61,0,-40,731,1240,2,0,1122,356,46,5119,35,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,362,-98,5.81,6.24,5.54,0,-40,776,1240,2,0,1122,356,46,5119,38,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,383,-107,5.95,6.17,5.34,0,-40,749,1240,2,0,1122,356,46,5119,40,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,386,-107,5.77,6.06,5.4,0,-40,745,1240,2,0,1122,356,46,5119,40,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,389,-130,5.64,5.91,5.28,0,-40,755,1240,2,0,1122,356,46,5119,41,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,427,-137,5.78,6.2,5.31,0,-40,754,1240,2,0,1122,356,46,5119,45,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,425,-174,6.01,6.51,5.63,0,-40,763,1240,2,0,1122,356,46,5119,46,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,431,-199,6.29,6.69,5.78,0,-40,754,1240,2,0,1122,356,46,5119,47,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,428,-211,6.41,6.64,6.16,0,-40,763,1240,2,0,1122,356,46,5119,48,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,411,-234,6.21,6.66,6.23,0,-40,768,1240,2,0,1122,356,46,5119,47,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,393,-266,5.95,6.46,6.13,0,-40,754,1240,2,0,1122,356,46,5119,47,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,382,-272,5.85,6.52,6.21,0,-40,758,1240,2,0,1122,356,46,5119,47,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,356,-296,5.88,6.51,6.15,0,-40,758,1240,2,0,1122,356,46,5119,46,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,349,-314,5.88,6.63,6.12,0,-40,748,1240,2,0,1122,356,46,5119,47,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,326,-341,5.91,6.8,6.47,0,-40,751,1240,2,0,1121,356,46,5119,47,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,304,-348,6.13,7.14,6.49,0,-40,745,1240,2,0,1121,356,46,5119,46,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,289,-342,6.58,7.25,6.8,0,-40,742,1240,2,0,1121,356,46,5119,45,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,263,-330,6.96,7.22,6.89,0,-40,742,1240,2,0,1121,356,46,5119,42,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,241,-320,6.98,7.17,6.64,0,-40,732,1240,2,0,1121,356,46,5119,40,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,217,-299,6.69,7.02,6.59,0,-40,734,1240,2,0,1121,356,46,5119,37,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,201,-285,6.4,6.84,6.28,0,-40,733,1240,2,0,1121,356,46,5119,35,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,210,-257,6.31,6.69,6.06,496,-40,725,1229,2,0,1121,356,46,5119,33,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,205,-244,6.24,6.7,5.93,0,-40,724,1226,2,0,1121,356,46,5119,32,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,224,-230,6.26,6.64,5.6,0,524,705,1220,2,0,1121,356,46,5119,32,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,163,-191,6,6.46,5.64,0,-40,710,1227,2,0,1121,356,46,5119,25,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,239,-178,5.63,6.34,5.62,0,-40,719,1228,2,0,1121,356,46,5119,30,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,237,-146,5.46,6.32,5.57,0,-40,721,1238,2,0,1121,356,46,5119,28,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,237,-119,5.5,6.31,5.81,0,-40,728,1227,2,0,1121,356,46,5119,27,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,249,-109,5.42,6.29,5.84,0,-40,716,1224,2,0,1121,356,46,5119,27,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,288,-105,5.25,6.09,5.75,0,-40,731,1238,2,0,1121,356,46,5119,31,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,310,-102,5.08,5.97,5.65,0,-40,733,1238,2,0,1121,356,46,5119,33,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,309,-106,4.97,5.89,5.51,0,-40,752,1119,2,0,1121,356,46,5119,33,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,330,-109,5.47,6.13,5.54,0,-40,711,1232,2,0,1121,356,46,5119,35,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,369,-101,5.82,6.23,5.5,0,-40,748,1226,2,0,1121,356,46,5119,38,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,393,-111,5.96,6.16,5.33,0,-40,725,1233,2,0,1121,356,46,5119,41,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,395,-109,5.79,6.03,5.39,0,-40,722,1232,2,0,1121,356,46,5119,41,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,383,-125,5.63,5.9,5.28,0,-40,730,1232,2,0,1121,356,46,5119,40,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,420,-138,5.75,6.17,5.3,0,-40,730,1240,2,0,1121,356,46,5119,44,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:39,430,-176,6.02,6.48,5.62,0,-40,739,1240,2,0,1121,356,46,5119,46,499,585,528,203,144,162,0,6400,0,73,56,313,-210,22,38
mardi 21 décembre 2021 10:58:38,438,-204,6.3,6.68,5.8,0,-40,732,1240,2,0,1121,357,36,5119,48,500,580,528,205,147,161,0,6300,0,57,56,313,-210,22,38
mardi 21 décembre 2021 10:58:38,432,-210,6.41,6.64,6.16,0,-40,741,1240,2,0,1121,357,36,5119,48,500,580,528,205,147,161,0,6300,0,57,56,313,-210,22,38
